report_id,evidence,recommendation
2023PanDorsetBrianCSPR,"At the early stage of intervention, information sharing about Brian’s involvement with
his peers and potential exploitation was not as robust. For children and young people
that are not part of the MET panel discussion, there is currently no mechanism in
place to draw together intelligence and knowledge about those children’s emerging
risk. The MET Panel review will be considering whether missing children and all those
children with a child exploitation screening tool completed will be discussed at the
meeting yet this may not consider those children whose emerging risks and harms do
not reach these thresholds. ","Recommendation: The BCP Safeguarding Children Partnership should assure
itself that for those children whose extra-familial harm and risk is emerging and sits
outside of the MET Panel remit, that there is a system in place to appropriately
identify those children and share intelligence with partners and the police. "
2023PanDorsetBrianCSPR,"Schools have requested that they become part of these processes as they have
significant intelligence and information to share. ","Recommendation: The BCP Safeguarding Children Partnership should assure itself
that there is a consistent process, methodology and tool for mapping children and
young people at risk of extra-familial harm. "
2023PanDorsetBrianCSPR,"Safeguarding partners used all the safeguarding pathways and statutory interventions
to address the harm and needs of Brian. Targeted Support, a section 47 strategy
discussion, child in need planning, child protection processes, core groups, the MET
panel [formed January 2023], the Serious Youth Violence Panel, and the involvement
of CST are all evidence of this. The harm to Brian appeared well understood and yet
despite considerable multi-agency involvement and interventions the risks to Brian
remained. There has been a stepped escalation of process or procedure to address 
11
the risk and harm with no opportunity to evaluate or reflect upon the effectiveness
and impact of these processes. Working in the context of extra-familial harm can be
highly complex and challenging for practitioners. Reflecting on whether processes
have been successful in terms of outcomes requires practitioners together, to think
critically, analyse information thoughtfully and encourage a shared ownership of next
steps. Outside of the formal multi-agency learning review process which began in
December 2022, this informal learning space does not currently exist and some
practitioners raised concern that this approach was not practical or was too time
consuming. ","Recommendation: The BCP Safeguarding Children Partnership should assure
themselves that the current multi-agency learning review process allows time and
space for reflection, focuses on children’s outcomes and the identification of what
is working well and what is not working well."
2023PanDorsetBrianCSPR,"Schools, colleges, and education play a key role in addressing the risks and harm.
There have been some successful arrangements in other local authorities where
schools have been encouraged to lead ‘violence reduction networks8
’ and embed a
trauma informed approach across the school community. Schools then become the
foundation for local problem solving and are at the forefront of early identification of
local need. Schools are part of the early help and safeguarding system, yet they
report that they are not always invited or able to attend partnership risk management
meetings which does lead to a gap in intelligence and safety planning. ","Recommendation: The safeguarding partners should assure themselves that
schools, colleges, and other learning establishments are summarily invited to multiagency meetings and schools make attendance a priority. "
2023PanDorsetBrianCSPR,"Brian’s missing episodes did prompt return home interviews and he did disclose
some information that was fed into the understanding of risk and his developing
relationships, yet there was frustration from colleagues that recommendations
following these return home interviews were not followed up and followed through. ","Recommendation: The BCP Safeguarding Children Partnership should seek
reassurance that the current processes for missing children is robust and meeting
children’s risks and needs. "
2023PanDorsetBrianCSPR,"An opportunity exists to bring together parents and wider family networks for this
cohort of children and young people experiencing harm outside of the family home.
This ‘by experience’ group could also offer some real insights and frame future
commissioning of services and support to parents and family networks. Whilst this
approach may present some professional and logistical challenges, individualised
interventions have so far not been successful. The BCP Children’s Social Care
Practice Standards, to be published October 2023 includes the use of family network
meetings. ","Recommendation: The three Safeguarding Leads in BCP should set up a
professionally facilitated ‘by experience’ group of parents and their wider family
network who are affected by extra-familial harm. "
2023PanDorsetBrianCSPR,"Whilst Brian’s father could not be forced into engagement, his lack of involvement
meant that meaningful parenting work could not be progressed. Attempts were made
to engage Brian’s father yet it is not clear whether more proactive work was needed
to get alongside him to enable him to be part of the interventions. This would have
required commitment, flexibility and time and it is highly unlikely that this was able to
be provided by agencies. ","Recommendation: Quality assurance activity should seek confirmation that the role
significant males play in children’s lives is reinforced in practice"
2023PanDorsetBrianCSPR,"This review and plan are a positive development, yet the current system is under
considerable pressure and the current service is not resourced to manage the
increase in children and young people referred into the CAMHS service. This is likely
to mean increased waiting times and prioritisation, leaving a significant number of
children without the necessary support and services available within BCP","Recommendation: The BCP Safeguarding Children Partnership should consider
how frontline practitioners are better supported in working with children and young
people who are neurodiverse. "
2023PanDorsetBrianCSPR,"Whilst statutory processes exist to manage risk and harm, there may be benefits to
staff to have the opportunity for a more learning and reflective space. Given the
impact of the stabbing incident on practitioners and the increasing anxiety of
managing children at risk of extra-familial harm, there may be benefits of
implementing a multi-agency critical incident de-briefing process, which allows for
practitioners together to reflect on any significant incident, to seek support and learn
together.","Recommendation: The partners within the BCP Safeguarding Children Partnership
should consider the setting up of a critical de-briefing process for staff involved in
significant incidents, facilitated by skilled colleagues in secondary trauma. "
2023PanDorsetBrianCSPR,"The Tackling Child Exploitation (TCE) Support Programme was commissioned to
strengthen the strategic multi-agency approach to child exploitation and extra-familial
harm at a local level. Through their work, they have devised a set of practice
principles that draw on the learning of the programme. They offer a starting point on
achievable ways of working with an aim to support collaborative and coherent
responses. Partner agencies would be well served by introducing these Practice
Principles into their overarching strategy","Recommendation: The Pan Dorset Extra Familial Harm Strategy should reflect the
TCE Practice Principles, available research evidence and best practice to support
the developing strategy for assessing and intervening with groups of children and
young people at risk of extra-familial harm. "
2023AnonymousChildKCSPR,"In managing the refusal by a family of an offer of early help, practitioners were fully aware that
the family could be re-referred due to that unmet need. When this occurs, there is a need to
balance the avoidance of repeated referral and assessments of families with ensuring the safety
and wellbeing of children in families. There is also a need to avoid ‘start-again’ syndrome
through building an analysis on the existing information. It would not be wise to recommend
setting up a new process to monitor families refusing early help which could become a
bureaucratic burden; however, some solutions may lie in practice; some practitioners reported
that they utilise these already. For example:
• Highlighting unmet need and identifying the ‘weight’ of already known information
where there is a refusal of early help.
• Recording clear contingencies in responding should new information about the family
should be reported within a certain space of time.
• Monitoring re-referrals and unmet need within the MASH/ Front Door.
• Reinforcing useful practice frameworks – for example, utilising Signs of Safety in Area
2 or Strengthening families in Area 1 to ensure more effective mapping of strengths/
risks or danger/safety and what might need to change at the point of ending the
assessment or updating the Graded Care Profile assessment at the point of case
closure.
• Pro-actively supporting engagement by families with other services to meet need and
sharing with consent the assessment of unmet need with universal services that
participated with this assessment e.g. the G.P. and health visiting. ","Recommendation One: Both Area 1 SCB and Area 2 SCB should consider how to enhance
practice and processes to offer the ‘right’ support to families in cases where early help is
refused and unmet need results in repeated contacts / concerns being reported. This will
include ensuring that practitioners respond to new information in the light of the possibility
of ‘cumulative harm’ to a child or young person. In some families, repeated refusals of help
to meet need and risk without evidence of positive change should be seen as a ‘red flag’ by
those in practice."
2023AnonymousChildKCSPR,"Although checks were done by an Area 2 social worker to ascertain whether the mother had
had input from adult services, it is not clear as to whether practitioners followed the advice of
Area 2 SCB procedures to access sources of information about the mother’s possible learning
disability4 and therefore the possible limitations on her parenting and so the resultant risks
appear as only vaguely understood. Learning disability can impact different areas of functioning
to varying degrees and so understanding a parent’s strengths, needs, relationships and barriers
they face is vital5
. The efforts of practitionersto make improvementsto parenting may not have
been appropriate to the mother’s learning disability. The concept of families moving through a
system of intervention from having a problem to resolution and positive outcome might not
have been helpful for this family where the parents have a learning disability. National practice
guidance suggests that long term support may be required6 – firstly as a cognitive impairment
does not go away and secondly because the needs of children change as they develop and so
the parent may need to learn new parenting skills to respond to these needs.","Recommendation Two: Area 2 SCB to revise and refresh the procedures, practice guidance
and training in identifying, assessing and making effective interventions where there is
suspected parental learning disability/ difficulty."
2023AnonymousChildKCSPR,"More broadly, there are some instances and descriptions of an often-busy household from
practitioners. Some of these also include examples of social drinking and from the perspective
of a neighbour who made reports, the misuse of alcohol and drugs which posed a threat to the
children of the household. However, the practitioners in this case were clear that they did not
see signs of the use of substances influencing parental capacity in this case, comparing this to
other cases where substance misuse is more obvious and clearly harmful. Practitioners asked
mother about her use of substances: she does not appear to have used cannabis or other drugs.","Recommendation Three: Area 2 SCB should ensure that practitioners understand the specifics
of the parental risk factors as described in the Neglect Strategy when working with any family.
Understanding some of these unwanted behaviours or situations in terms of severity
(frequency, intensity, duration, and onset) and their impact on children is important."
2023AnonymousChildKCSPR,"In this case, there are instances where the rationale for the decision to close the contact /
notification/ referral made regarding new concerns to the police, to both social care services
and to the maternity hub in Area 1 was that there had been a recent Child and Family
assessment completed. This is despite the identified need for early help input being refused.
Risk is dynamic, circumstances do change and asking the question about what might be
different in that instance as compared to the information already known is an important one,
especially where there is identified unmet need and the presence of risk factors. In the example
of the referral regarding the father’s anger and destruction of property, the Out of Hours service
made a decision not to progress the contact based on the recent Child and Family assessment,
a decision that was reviewed the next day and approved by the team who had most recently
worked with the family.","Recommendation Four: Area 2 SCB should assure itself that practice in responding to
anonymous concerns to any agency is on a par with other contacts in terms of the scrutiny
and weight given to the likelihood and impact of the risk identified by the anonymous
referrer. This should always be considered within the broader context of what is known about
the family."
2023AnonymousChildKCSPR,"From Child K’s GP records there is no evidence that the GP sought any information with other
health staff involved, despite Child K presenting with a condition that the health visitor could
have been support the parent in managing. This is despite the fact that Child K had been
identified within the GP’s medical notes as a ‘vulnerable child’ and mother was known to have
a mental illness which was managed by the GP. However, the GP did not feel that there was the
need: the mother’s engagement was seemed to be positive and she followed the GP’s advice
and treatment.","Recommendation Five: Given the national evidence and local evidence from previous
safeguarding reviews and current practice, Area 2 SCB should assure itself that informationsharing in safeguarding work is effective and serves to support the safety of children."
2023WandsworthLloydAndMarkCSPR,"This review has led us to ask: How does Health Visiting Management keep an overview of those
children who require an enhanced level of Health Visiting, such as Universal Partnership Plus?
Mark became lost to services on several occasions. This became more of concern as he was rarely
receiving any other services such as pre-school, children’s centre or nursery which could have
picked up his changes in circumstances and emerging development delay – especially speech
delay. This must be seen in the context of available Health Visiting resources and high caseloads,
which are set by the commissioning specifications. This review was advised that the Health Trust
has since adopted the London Continuum of Need as a guide to monitoring a family’s ongoing
need for services. ","The Wandsworth Public Health Services, as Commissioners of local Health Visiting Services, with
the Providers, and with consultation from the Clinical Commissioning Group, should commission
an audit of a random sample of cases, across teams, at ""targeted"" level of service (Universal Plus)
which, are not multi-agency child in need or child protection cases, to review how such cases are
supported and monitored over time.
The purpose of this audit of frontline health visiting practice is to provide assurance that when
families have been assessed to require a higher level of Health Visiting Service that cases
continue to be monitored by the agreed method and frequency to ascertain if any change
(particularly increase) in provision is required.
Wandsworth Public Health Services should report the outcome of this review to the
Wandsworth Safeguarding Children Partnership. "
2023WandsworthLloydAndMarkCSPR,"Given what was known of Ms A avoiding services, a question in hindsight is: Was Mark being kept
hidden from view and, if so, why? Local children’s welfare systems need to promote and ensure
curiosity about children under five who are not in services and who are not being seen when
parents or other children are in contact.","Services which assess children or parents, and their welfare or safety must take into account all
the children who are usually resident in the household, or children in frequent contact, as their
welfare may be an indicator of well-being or need for other household / family members.
Local children’s agencies, Midwifery Services and Adult Services should review their practice
guidance, information gathering and sharing arrangements and supervisory arrangements to
ensure that when one child or parent is being seen and considered that there is curiosity about
and consideration of the welfare of other household members or family members in regular
contact, especially children under 5. "
2023WandsworthLloydAndMarkCSPR,"It can often be the case that the welfare needs of very young children (under 5) can be overlooked
if they are not engaged in pre-school activity where they can be observed. When Mark was seen
in nursery the staff quickly became concerned about his welfare and potential neglect and
referred him to Social Care appropriately. ","The Wandsworth Safeguarding Children Partnership Safeguarding and Continuous Learning
Subcommittee should commission agency and multi-agency practice audits to ascertain how
services are assessing and recording the daily lived experience of children, including those in a
household who are not the index child. These audits should consider how children’s behaviour
and appearance are recorded and taken into account when assessing their welfare and
safeguarding needs, in addition to what children say, for those able to speak.
From this audit a decision can, be made whether additional practice guidance is needed. This
review should include children who are identified as vulnerable but who are not seen as often
as they should be. "
2023WandsworthLloydAndMarkCSPR,"The Safeguarding and Continuous Learning Subcommittee of the Wandsworth Safeguarding
Children Partnership Safeguarding will be leading Multi-Agency Audits of this revised approach
and the contribution that partners make to Core Groups. Internally CSC Quality Assurance will be
auditing Core Group quality as part of the yearly audit programme. It was also noted that more
work was needed to support social workers with the knowledge and skills to chair multidisciplinary meetings such as Core Groups. This is planned for 2021.","Formulation of and Management of Child Protection Plans and the Management of Core Groups
Given the centrality of Child Protection Plans and Core Groups to multi-agency safeguarding
systems the Wandsworth Safeguarding Children Partnership is recommended to monitor the
progress of the local initiatives to focus and strengthen Child Protection Plans and Core Groups
by requiring feedback from the Safeguarding and Continuous Learning Subcommittee on the
impact of Child Protection Plans and Core groups; initially at six months and then at least
annually. Such quality assurance data should also include information about agency attendance
at Core Group meetings. "
2023WandsworthLloydAndMarkCSPR,"The next section explores some of the systems dynamics which may have prevented effective
challenge and trust building with Ms A, and parents (female and male) like her. The work in this
case raises the question about what more needs to be done locally to build greater competence
and confidence in practitioners within and across agencies to improve working with particularly
avoidant parents, given that most parents will not want childcare agencies prying in to their
family life. ","Wandsworth Children’s Social Care should report the findings of the What
Works in Children’s Social Care ongoing evaluations of the Approach in Wandsworth to the
Safeguarding Children Partnership. This will enable Partnership to monitor its impact on the
delivery of safeguarding services to families identified to be at risk.
In addition, the Partnership should ask its other member agencies how practitioners (child or
adult facing) are being supported to maintain the knowledge and skills to build effective working
relationships with reluctant and harder to engage parents, to maintain professional curiosity,
use appropriate challenge and to hold the needs and vulnerability of the child in mind. Audit
Practice review week Annual conference
This will enable the Partnership and local agencies to decide what further actions, if any, are
required to support this core and challenging area of practice that has been seen to underly a
number of case reviews where children have been harmed. "
2023WandsworthLloydAndMarkCSPR,"Clearly, there will be times when a move of Local Authority Area is important for the safety of
children or one of their parents, usually a mother. The London Procedures allow for this and
when a move is permanent rather than temporary the case responsibility can also transfer
permanently","Wandsworth Council (Children’s Social Care and Housing; with Adult Social
Care for access to Refuge Provision) should undertake a review of the Protocol for Priority
Rehousing and its use for re-housing families where children are subject of child protection
plans to minimise moves away from the borough and key safeguarding networks, except where
a move from the borough is essential to the safeguarding of the children or a parent.
Such a review will ensure safe housing as a key dynamic within a family’s safeguarding system
and should enable continuity of frontline practice from safeguarding agencies monitoring and
for effective networks of key professionals, including housing providers, to support families and
to protect children.
This recommendation was agreed during the period that the review was still being undertaken"
2023WandsworthLloydAndMarkCSPR,"The Housing Association referred Ms A back to Wandsworth Housing for an urgent management
transfer on grounds of safeguarding as she could not return to the property, which was thought
to be being used for drug dealing. From this point Ms A was a temporary tenant of the Housing
Department. However, it seems no action was taken about the alleged drug-dealing from the
property and the tenancy was not ended by the Housing Association until August even though
Ms A had given it up in March. The Housing Association said it would usually work with the Police
when a property had been identified as a source of drug-dealing. It is not clear that referrals were
made to the Police or to Community Safety about these allegations. ","The Wandsworth Safeguarding Children Partnership should review its relationship with local
large Housing Providers to ensure that they are included both strategically in the Partnership’s
work and in the dissemination and training of best safeguarding practice.
This should include advice on best practice in local safeguarding arrangements and policies for
Housing Providers.
In pursuing this recommendation, the Wandsworth Safeguarding Children Partnership should
refer this issue to the Wandsworth Safeguarding Adults Board and involve the Wandsworth
Housing Department in agreeing a way forward. "
2023WandsworthLloydAndMarkCSPR,"In 2021, The Children’s Social Care Department completed a review of the use of the Barnardo’s
Domestic Abuse Risk Assessment for Children, DARAC, based on the earlier Barnardo’s Domestic
Violence Risk Identification Matrix for assessing the risks to children from domestic violence25. It
is seen to be more child focussed and is in line with the London Child Protection Procedures
approach to differentiate risk assessment tools for adults and children26. From March 2022, as
part of the introduction of the Family Safeguarding Model (see 6.61 above) and the embedding
of Domestic Abuse Coordinators within Family Safeguarding Teams there will be clarity about
which assessment tool should be used; this will provide greater consistency and focus on the
impact on children as well as adults.","Recommendation 8a
The Wandsworth Community Safety Partnership or the new Violence Against Women and Girls
Strategic Group with the Wandsworth Safeguarding Children Partnership and Wandsworth
Children’s Services should clarify local procedures and guidance for all local agencies on the
parallel use of formal and systematic tools for domestic abuse risk assessments (DASH and/or
DARAC) upon all disclosures of domestic abuse, and their reporting to MARAC.
Recommendation 8b
In line with this the Community Safety Partnership or Violence Against Women and Girls
Strategic Group with the Safeguarding Children Partnership should also seek assurance from
local Agencies that relevant staff and officers have received sufficient training in respect of
domestic abuse awareness and the use of tools such as the DASH (for adult victims) and/or
DARAC (for child victims) risk assessments; and when to refer a case to MARAC. "
2023WandsworthLloydAndMarkCSPR,"In February 2022, a new Violence Against Women and Girls (VAWG) Strategy for Wandsworth for
2022-25 was agreed. This will ensure accountability for the local MARAC and the coordination
of multi-agency responses to domestic abuse under the VAWG strategic partnership board. The
Strategy Priority Workstreams will report regularly to a Strategic Partnership Board to ensure
there is singular and central oversight of the workstreams and provides the link to the Community
Safety Partnership and Greater London Authority28. This will provide co-ordinated leadership to
the local delivery of the Statutory Guidance under the new Domestic Violence Act 202129","It is recommended that the new Violence Against Women and Girls Strategic Group formed in
2022 should ensure that an Annual Report is provided to the Wandsworth Safeguarding Children
Partnership on the multi-agency work to tackle domestic abuse in the borough in relation to
children and families, and on the progress of that work.
This is in line with the Domestic Abuse Act 2021, section 59, and will enable the Safeguarding
Children Partnership to both scrutinise and contribute to local strategic responses to domestic
abuse as it affects children and families at both a strategic and practice level. "
2023WandsworthLloydAndMarkCSPR,"Practitioners advised this review that they were not aware of or currently advising service users
about Clare’s Law. It was noted that this is not referred to in local Wandsworth procedures or
training. Comment: It is explained in the London Child Protection Procedures, to which
Wandsworth is subscribed, as a possible useful tool (with safeguards) for practitioners to use","It is recommended that the new Violence Against Women and Girls Strategic Group should agree
the overall governance of the different strands of commissioning and delivery of Domestic Abuse
Training by local services and providers to ensure co-ordination of training needs analyses,
delivery of cross-cutting priorities and evaluation and that within this the needs of vulnerable
children are recognised and met. This should include:
 the recognition of domestic abuse in its various forms32, including repeat incidents,
 the impact on children as well as mothers of domestic abuse,
 the use of appropriate assessment tools for adults and children (DASH/DARAC),
 the role of MARAC, and
 how local practitioners and services are supported regarding when and how to inform
service users about Clare’s Law (The Domestic Violence Disclosure Scheme) and its value.
It is understood that the Welsh Strategic Model may provide a good basis for this33
. "
2023WandsworthLloydAndMarkCSPR,"From pregnancy to a child’s second birthday are crucial36. A question for the Wandsworth
Health and Well-being Board and the Safeguarding Children Partnership is how the provision of
basic parenting education and parenting support at a population wide level fits in to the overall
strategic plan for the delivery of services in Wandsworth and whether sufficient provision is
included in perinatal and early years services to offer parenting education to new parents,
including managing their own reactions to babies and toddlers. The recent Department of Health
and Social Care report (March 2021) The Best Start for Life: A Vision for the 1,001 Critical Days,
The Early Years Healthy Development Review Report37
. ","The Wandsworth Safeguarding Children Partnership should request a review from the
Commissioners of Health Services of the rationale for and provision of universal parenting
education and parenting programmes by Midwifery Services and through the Healthy Child
Programme within the borough and of any actions that may be required.
This may be as part of the national initiative and actions set out by the Government in The Best
Start for Life. "
2023WandsworthLloydAndMarkCSPR,"Practitioners outside social care told this review that they were unaware how such
agreements are used by Social Care and asked how these are supported and enforced, especially
if colleagues from partner agencies are unaware of them. It is important that where such a
written agreement is used that colleagues from partner agencies are aware of it so that it can be
enforced, if necessary. ","Wandsworth Social Care is recommended to review its use of written agreements with families,
when they are not part of agreed Child Protection Plans or a formal agreement reached as part
of work under the Public Law Outline38. Guidance should include when to share information
about the content of a written agreement with key partner agencies. "
2022WokinghamHarryCSPR,"The issue that would have made most difference to Harry, providing the opportunity for improved
outcomes, would have been the early involvement and intervention of the local authority in his
education provision. This did not happen as his needs were not understood by the SEN service and
due to the lack of provision in Wokingham to support children with specialist needs.
Shortly before transitioning from primary to secondary school, the governance of Harry’s EHCP
transferred to Wokingham as his family moved home. As it is not policy to review education plans
when a young person moves between authorities, the SEN service did not hear the concerns of Harry’s
primary school and did not have an understanding that his needs may not be met in a mainstream
secondary school. It also meant that Harry’s mother did not benefit from an informed discussion to
10
understand his schooling needs and to properly consider their options. Had a review taken place, a
school able to support his needs may have been selected and a different course followed by Harry.
The transition from primary to secondary school is a significant adjustment in a young person’s life,
with a very different method of education and a less intensive level of supervision. Whilst it may not
be practicable to review every EHCP when a young person moves local authority area, there would be
great benefit in doing so when it also involves transition from primary to secondary education. This
was highlighted as good practice by the SEN service at the review panel and as such this change of
process forms one of the recommendations in this review.
The quality of education plans and the support provided to schools by the SEN service, were also
identified as key issues during this review. Harry’s written plan was not updated within statutory time
frames and when it was done it did not reflect the changes in his life. Of significant concern was the
fact that multi-agency information and child protection concerns were not included in the plan. When
concerns about Harry were raised by the schools, there was a lack of response by the SEN service
which did not have the capacity to reply or to attend review meetings. This lack of capacity meant
that they were unable to provide any quality assurance as to how the school planned to deliver Harry’s
needs. When a specialist school placement was eventually authorised, the lack of provision in
Wokingham caused a significant delay in providing Harry a school and meant that he was outside of
education for a number of months. By the time he started at this new school, he had been exposed
to exploitation and had become involved in the commission of serious crime. At this stage it was
simply too late for the new school to make a difference.
In April 2019, OFSTED conducted an inspection of SEND provision in Wokingham and identified a
number of areas for improvement, including all of the themes highlighted in this review. In response
the local authority has developed an ambitious strategy14, with a focus on early intervention and
engagement with young people and their families. Since 2020 an improvement board has been in
place to oversee progress of the improvement plan, supported by an implementation team
commissioned until the end of 2022. Whilst improvements have been made, those working within
the system explain that there is still much to achieve, a view supported by performance
documentation considered in the review.
Due to the extent of the improvements required the difficulty in delivering this new strategy should
not be underestimated. It is therefore recommended that the local authority develops arrangements
with the Children’s Safeguarding Partnership, to provide ongoing assurances that the improvement
board is effective in the delivery of change and that it is able to evidence how improvements are
delivering better outcomes for children and young people.","The local authority should develop new procedure for the early review of
EHCPs when a child or young person moves local authority area at the
same time as transitioning from primary to secondary school.
Recommendation 2: The Local Authority should develop arrangements with the BWSCP, to
provide ongoing assurances that the improvement board is effective in the
delivery of change and that it is able to evidence how improvements are
delivering better outcomes for children and young people."
2022WokinghamHarryCSPR,"When a young person changes school, the established process for sharing information is confined to
the exchange of written records. The information is often received and reviewed after the student
has joined the new school and does not include the richness of information which may be presented
by a previous member of staff who knew the young person well. Whilst this may work for the majority
of pupils, it was not effective in Harry’s case, and this is likely to be the same for many young people
in his situation. The new schools were not aware of key information known to the previous schools,
or the involvement of partnership agencies who were working with Harry and his family. This lack of
information meant that Harry was not fully understood, and this had two effects:
a) During the admission process the schools could not properly assess whether they were able to
meet Harry’s needs. This led to placements failing, causing significant distress to Harry and the
disruption of his education.
b) In not understanding Harry, effective planning to deliver his needs could not be achieved from the
outset of his school placement.
In examining the reasons as to why information was not effectively shared, the review identified the
following: Firstly the lack of an enhanced process for the sharing of information about pupils with
complex needs; and secondly that following an exclusion there is often pressure to find any school
placement, rather than the correct placement. To address both of these issues, the experts on the
review panel recommended that a professionals meeting should be held when a young person with
an EHCP changes educational establishments or when a new placement is sought by the local
authority. Whilst the required attendance list should be flexible to reflect the circumstances of the
young person, it should where possible include parental representation and any relevant agencies
working with the family. Should the meeting identify the necessity to change the EHCP, then the SEN
service may be requested to arrange and attend an emergency review meeting. This new procedure
would make a difference to many children and young people and therefore forms a recommendation
of this review.
Whilst examining the quality of the school planning for Harry, it was recognised that the high number
of exclusions had a negative impact upon him. Not only did this affect his mental wellbeing, it also
pushed him away from supportive figures and made him more susceptible to exploitation. The schools
explained that exclusions were used as a last resort, however there was a need to safeguard other
pupils and maintain school discipline. It was further explained that resources and options available to
the schools are limited and that if the use of exclusions was to be reduced then new pathways and
resources would need to be developed and made available to them. Reducing the use of exclusions
for children and young people with an EHCP is already an ambition for the local authority and if this is
to be delivered then it would be helpful to use the expertise of school staff in any future development
plans.
It is therefore recommended that the local authority develops the pathways and resources available
to schools, aiming to reduce the use of exclusions. In order to achieve this it would be desirable to
form a working group involving head teachers and special educational needs staff, ensuring their
expertise and professional views are captured. The findings may then form part of a new strategy to
reduce exclusions from school or may be incorporated into the current Wokingham SEND Strategy
2021-2025.","Recommendation 3: New information sharing procedures should be developed in the Berkshire
West partnership area, to provide an enhanced level of information
sharing for students who have an EHCP at the time of changing education
establishments. This should include professional meetings attended by
the relevant schools, the agencies working with the young person, and the
parents/ guardians.
Recommendation 4: The local authority should review the provision of resources and pathways
available to schools, in order to reduce the use of exclusions for children
and young people with EHCP. This should be delivered by a working group
that involves headteachers and specialist staff from both maintained and
non-maintained schools."
2022WokinghamHarryCSPR,"Whilst participating in this review, Thames Valley Police conducted a detailed analysis of their
processes and identified a number of opportunities to improve the service delivered to young people
and their families. This was an excellent piece of self-reflection and has resulted in a significant
number of improvement recommendations. As these are mainly ‘single agency’ actions they are not
fully presented in this report, which instead focusses on a smaller number of key issues that have the
potential to improve multi-agency working. There would be great value in Thames Valley Police
presenting details of their action plan to the BWSCP, so that the implementation of change and the
outcomes may be assessed during the existing annual Section 1115 quality assurance processes.
In Harry’s case there were two key areas of police practice that directly affected how the police and
the partnership agencies were able to safeguard him. These being:
a) Safeguarding referrals were not consistently submitted and information was not shared. This
directly affected the quality of subsequent multi-agency decision making and planning.
b) There were significant delays during the investigation of offences and incidents, during which time
the risk to Harry and other young people was not proactively managed. The police had requested
the October 2020 strategy meeting and made representations that a multi-agency response was
required. Following the decision to follow a single agency children’s services response, the police
did not take any further action in relation to the risks and concerns that they had originally
identified.
In examining the reasons for this, the review identified the following:
 There was a culture of police officers and staff only seeing Harry as an offender and not seeking
to understand why he may have become involved in such serious crime and disorder. For example
within one official document was the wording, “Harry’s main danger is himself and his attitude.
He has no respect for authority and will not be told what to do”. In cases of exploitation a young
person may be both a victim of crime as well as preparator, however this did not appear to be
understood by those who came into contact with him.
15 Section 11 of the Children Act 1989
13
 There was a pattern of crimes and incidents being dealt with in isolation and by different officers.
Police information systems were not researched at the time of offences being investigated and
offence were not connected. The pattern of escalating incidents was not identified and therefore
risk was not properly assessed.
 There was a lack of priority placed upon the investigation of crimes and incidents, leading to a
significant delay in which risk was not proactively managed.
 There was a lack of understanding in relation to child safeguarding and the benefits of partnership
working. This was demonstrated by the failure to quickly inform Harry’s mother and partnership
agencies of incidents, so that Harry could be safeguarded and deterred from criminality. Whilst it
was policy to submit a child safeguarding referral as soon as a young person came to notice as a
potential suspect, it was common practice for this not to be done until the end of an investigation,
or in many cases not at all.
Thames Valley Police has identified a need to develop a safeguarding mindset and culture, and an
organisation wide training programme has already been agreed. Whilst this is a positive step, it will
need to be supported through strong policy and guidance. It is therefore recommended that the
police produce new operational guidance in relation to children and young people who are identified
as suspects in a criminal investigation. This should be underpinned by an annual training programme
to develop a culture of safeguarding and partnership working. The training should be delivered to all
frontline police officers and police community support officers.","Recommendation 5: Thames Valley Police should produce new policy and guidance in relation
to children and young people who are identified as suspects in a criminal
investigation. This should be underpinned by an annual training
programme to develop a culture of safeguarding and partnership working,
delivered to all police officers and police community support officers."
